id_control,fecha_control,dependencia,region,controles_realizados,anomalías_detectadas,personal_asistentes,legajo,dni,apellido,nombre,fecha_nacimiento,edad,jerarquia,fecha_ingreso,antiguedad_anios,estado_funcionario,telefono,observacion_funcionario,tipo_arma,marca_arma,nro_arma,estado_arma,observacion_arma,fecha_asignacion_arma,fecha_devolucion_arma
891,2025-06-22,Departamental Nº 12 Quimilí,Quimilí,8.0,2.0,4.0,LEG0891,20650228,Martínez,Pedro,1990-08-19,35.0,Sargento Principal,2012-03-31,14.0,Activo,3854-XXXXXX,,Escopeta,Bersa,ARM-00891,Operativa,,2024-05-31,
892,2025-06-16,Departamental Nº 14 Pinto,Pinto,5.0,1.0,4.0,LEG0892,36366466,Díaz,María,1979-10-18,46.0,Agente,2016-08-12,9.0,Activo,3854-XXXXXX,Próximo a retiro,Pistola,Remington,ARM-00892,Operativa,,2024-11-01,
893,2025-10-19,Departamental Nº 11 Monte Quemado,Monte Quemado,13.0,1.0,9.0,LEG0893,29161479,Pérez,Luis,1972-05-26,53.0,Cabo,2016-08-26,9.0,Activo,3854-XXXXXX,Próximo a retiro,Pistola,IWI,ARM-00893,Operativa,,2024-11-13,
894,2024-12-20,Departamental Nº 14 Pinto,Pinto,5.0,3.0,8.0,LEG0894,41363955,López,Luis,1998-12-06,26.0,Agente,2011-05-09,14.0,Activo,,,Pistola,Bersa,ARM-00894,Operativa,,2024-08-28,
895,2024-11-30,Departamental Nº 8 Fernández,Fernández,12.0,1.0,2.0,LEG0895,41679167,Rodríguez,Laura,1978-11-04,47.0,Oficial Sub-Inspector,2015-10-23,10.0,Activo,3855-XXXXXX,,Pistola,IWI,ARM-00895,Operativa,,2024-04-14,
896,2025-04-25,Departamental Nº 7 Frías,Frías,5.0,1.0,5.0,LEG0896,36904378,Fernández,Juan,1978-08-31,47.0,Sargento Principal,2023-06-25,2.0,Activo,3854-XXXXXX,,Pistola,Remington,ARM-00896,En mantenimiento,,2025-02-14,
897,2025-08-08,Departamental Nº 15 Ojo de Agua,Ojo de Agua,10.0,1.0,8.0,LEG0897,39849758,Díaz,Ana,1988-04-13,37.0,Cabo Primero,2014-07-04,11.0,Activo,,,Escopeta,Bersa,ARM-00897,Operativa,Requiere revisión anual,2025-05-13,
898,2025-06-02,Departamental Nº 8 Fernández,Fernández,4.0,1.0,4.0,LEG0898,44354180,Díaz,Laura,2003-07-16,22.0,Sub-Comisario,2013-09-27,12.0,Activo,3854-XXXXXX,En licencia médica,Pistola,Glock,ARM-00898,En mantenimiento,,2024-12-22,2026-06-10
899,2025-09-01,Departamental Nº 7 Frías,Frías,4.0,1.0,9.0,LEG0899,24281724,Martínez,Pedro,1998-05-24,27.0,Sargento,2017-09-23,8.0,Activo,3854-XXXXXX,Próximo a retiro,Pistola,IWI,ARM-00899,Operativa,,2024-09-25,
900,2025-02-02,Departamental Nº 6 Las Termas,Las Termas,5.0,0.0,3.0,LEG0900,20159270,Martínez,Laura,1998-09-22,27.0,Oficial Sub-Inspector,2021-09-14,4.0,Activo,,,Pistola,IWI,ARM-00900,Fuera de servicio,Requiere revisión anual,2024-05-06,
901,2025-09-12,Departamental Nº 12 Quimilí,Quimilí,3.0,0.0,9.0,LEG0901,36430431,Gómez,José,2002-03-21,23.0,Sub-Comisario,2022-11-20,3.0,Activo,3855-XXXXXX,Próximo a retiro,Pistola,Bersa,ARM-00901,Operativa,,2024-09-29,
902,2025-07-19,Departamental Nº 8 Fernández,Fernández,6.0,0.0,6.0,LEG0902,27954556,Sánchez,Luis,1981-09-01,44.0,Cabo,2019-03-28,7.0,Activo,3854-XXXXXX,En licencia médica,Pistola,IWI,ARM-00902,Operativa,,2024-07-02,
903,2025-04-27,Departamental Nº 11 Monte Quemado,Monte Quemado,3.0,0.0,3.0,LEG0903,22227883,Rodríguez,Juan,1989-12-21,35.0,Oficial Ayudante,2010-08-20,15.0,Inactivo,,,Pistola,Bersa,ARM-00903,En mantenimiento,Requiere revisión anual,2025-01-25,2025-10-14
904,2025-03-10,Departamental Nº 3 Zona Sur (Capital),Capital,3.0,0.0,7.0,LEG0904,33749897,López,Luis,1995-10-15,30.0,Oficial Inspector,2022-08-24,3.0,Activo,3854-XXXXXX,,Pistola,IWI,ARM-00904,Fuera de servicio,,2025-01-28,
905,2025-10-10,Departamental Nº 1 Zona Norte (Capital),Capital,2.0,0.0,2.0,LEG0905,39853481,García,Sofía,2001-07-25,24.0,Oficial Sub-Inspector,2019-06-09,6.0,Activo,,,Escopeta,IWI,ARM-00905,Operativa,,2024-10-06,
906,2025-08-04,Departamental Nº 16 Los Flores (Capital),Capital,2.0,0.0,9.0,LEG0906,38466462,Sánchez,Laura,1997-09-07,28.0,Cabo,2019-10-03,6.0,Activo,,Próximo a retiro,Pistola,IWI,ARM-00906,Operativa,,2024-08-12,
907,2025-09-23,Departamental Nº 15 Ojo de Agua,Ojo de Agua,4.0,2.0,8.0,LEG0907,24264704,Fernández,Laura,1973-06-11,52.0,Agente,2020-08-06,5.0,Activo,3855-XXXXXX,,Escopeta,Bersa,ARM-00907,Operativa,,2024-12-06,
908,2025-10-13,Departamental Nº 5 Zona Este (La Banda),La Banda,7.0,0.0,5.0,LEG0908,41129442,Rodríguez,Pedro,1974-01-27,51.0,Sargento Primero,2020-03-09,6.0,Activo,3854-XXXXXX,,Pistola,Glock,ARM-00908,En mantenimiento,,2025-08-12,
909,2025-09-21,Departamental Nº 7 Frías,Frías,8.0,3.0,6.0,LEG0909,23023074,López,Lucía,1983-01-30,42.0,Oficial Sub-Inspector,2018-10-29,7.0,Activo,,,Pistola,Glock,ARM-00909,Operativa,,2025-03-19,
910,2025-10-08,Departamental Nº 12 Quimilí,Quimilí,1.0,0.0,6.0,LEG0910,33855908,García,María,1987-03-21,38.0,Cabo,2021-07-15,4.0,Activo,3854-XXXXXX,,Pistola,Remington,ARM-00910,Operativa,Requiere revisión anual,2025-07-05,
911,2025-10-09,Departamental Nº 1 Zona Norte (Capital),Capital,3.0,2.0,8.0,LEG0911,33902788,Díaz,Pedro,1978-10-01,47.0,Sargento Ayudante,2020-11-01,5.0,Activo,3855-XXXXXX,En licencia médica,Pistola,Glock,ARM-00911,Operativa,,2025-06-20,
912,2025-01-06,Departamental Nº 2 Zona Centro (Capital),Capital,,1.0,4.0,LEG0912,29390102,Gómez,José,1969-07-06,56.0,Cabo Primero,2018-05-21,7.0,Activo,3854-XXXXXX,Próximo a retiro,Pistola,Remington,ARM-00912,Operativa,,2024-02-03,
913,2025-07-14,Departamental Nº 11 Monte Quemado,Monte Quemado,4.0,1.0,1.0,LEG0913,31291830,Pérez,José,1977-09-14,48.0,Oficial Sub-Inspector,2014-05-28,11.0,Activo,3854-XXXXXX,En licencia médica,Fusil,Bersa,ARM-00913,Fuera de servicio,Requiere revisión anual,2024-07-20,
914,2025-07-20,Departamental Nº 2 Zona Centro (Capital),Capital,4.0,1.0,3.0,LEG0914,35643640,Rodríguez,Lucía,1984-08-11,41.0,Cabo,2018-12-10,7.0,Activo,3854-XXXXXX,En licencia médica,Pistola,Remington,ARM-00914,Operativa,,2025-05-26,
915,2024-11-16,Departamental Nº 14 Pinto,Pinto,7.0,1.0,3.0,LEG0915,30995613,Pérez,Laura,1988-10-12,37.0,Oficial Inspector,2014-11-15,11.0,Activo,3855-XXXXXX,Próximo a retiro,Pistola,Remington,ARM-00915,Operativa,Requiere revisión anual,2024-01-03,
916,2025-06-16,Departamental Nº 13 Añatuya,Añatuya,5.0,1.0,9.0,LEG0916,30670581,Díaz,José,2001-08-26,24.0,Sargento,2012-06-23,13.0,Activo,,,Pistola,IWI,ARM-00916,En mantenimiento,,2024-10-07,2026-06-02
917,2025-02-05,Departamental Nº 6 Las Termas,Las Termas,7.0,0.0,4.0,LEG0917,31365631,Rodríguez,Carlos,1992-02-13,33.0,Agente,2021-01-13,5.0,Activo,3855-XXXXXX,En licencia médica,Fusil,Glock,ARM-00917,Operativa,,2024-04-19,
918,2025-07-25,Departamental Nº 4 Zona Oeste (La Banda),La Banda,2.0,0.0,3.0,LEG0918,41336313,Martínez,Luis,1976-07-20,49.0,Agente,2021-09-13,4.0,Activo,,En licencia médica,Fusil,Glock,ARM-00918,Operativa,Requiere revisión anual,2025-06-21,
919,2025-06-09,Departamental Nº 12 Quimilí,Quimilí,8.0,0.0,9.0,LEG0919,25311397,Gómez,José,1999-10-21,26.0,Agente,2019-02-26,7.0,Inactivo,,,Fusil,IWI,ARM-00919,Operativa,,2025-04-23,
920,2025-03-16,Departamental Nº 2 Zona Centro (Capital),Capital,3.0,1.0,5.0,LEG0920,30708344,Martínez,Sofía,1991-01-26,34.0,Sargento Ayudante,2012-12-03,13.0,Inactivo,,,Pistola,IWI,ARM-00920,Fuera de servicio,,2024-03-31,2025-01-23
921,2025-08-31,Departamental Nº 16 Los Flores (Capital),Capital,7.0,2.0,2.0,LEG0921,24763455,Pérez,Pedro,1969-04-26,56.0,Sargento Primero,2017-09-04,8.0,Activo,3855-XXXXXX,,Escopeta,Remington,ARM-00921,Fuera de servicio,,2025-02-15,
922,2025-03-20,Departamental Nº 5 Zona Este (La Banda),La Banda,7.0,0.0,2.0,LEG0922,26595442,López,Carlos,1978-02-03,47.0,Agente,2021-01-20,5.0,Activo,,Próximo a retiro,Pistola,Remington,ARM-00922,Operativa,,2024-10-10,
923,2025-02-02,Departamental Nº 5 Zona Este (La Banda),La Banda,8.0,0.0,4.0,LEG0923,36509465,Martínez,José,1984-02-12,41.0,Agente,2022-05-12,3.0,Inactivo,,,Pistola,IWI,ARM-00923,Operativa,,2024-10-04,
924,2025-02-24,Departamental Nº 4 Zona Oeste (La Banda),La Banda,1.0,0.0,1.0,LEG0924,35601791,Díaz,Laura,1978-11-20,46.0,Oficial Principal,2015-07-11,10.0,Activo,,Próximo a retiro,Escopeta,IWI,ARM-00924,En mantenimiento,,2024-10-30,
925,2024-11-22,Departamental Nº 6 Las Termas,Las Termas,3.0,3.0,2.0,LEG0925,28602934,García,Pedro,2001-09-16,24.0,Suboficial Mayor,2010-09-26,15.0,Inactivo,,,Pistola,Glock,ARM-00925,Operativa,,2024-03-30,
926,2024-12-06,Departamental Nº 7 Frías,Frías,5.0,2.0,7.0,LEG0926,39452318,López,María,1987-08-15,38.0,Agente,2010-11-18,15.0,Activo,,En licencia médica,Pistola,Glock,ARM-00926,En mantenimiento,,2024-03-01,
927,2025-01-23,Departamental Nº 9 Loreto,Loreto,4.0,0.0,,LEG0927,43982030,Gómez,Pedro,2002-11-23,22.0,Cabo,2018-05-30,7.0,Activo,,En licencia médica,Escopeta,Remington,ARM-00927,Operativa,Requiere revisión anual,2024-10-18,
928,2025-03-30,Departamental Nº 4 Zona Oeste (La Banda),La Banda,7.0,0.0,2.0,LEG0928,24320468,Pérez,Ana,1991-03-08,34.0,Oficial Inspector,2019-01-17,7.0,Activo,,En licencia médica,Pistola,Bersa,ARM-00928,Operativa,,2024-03-20,
929,2024-11-06,Departamental Nº 5 Zona Este (La Banda),La Banda,4.0,0.0,7.0,LEG0929,25278467,Fernández,María,1995-09-16,30.0,Agente,2020-06-06,5.0,Activo,3854-XXXXXX,,Pistola,Glock,ARM-00929,En mantenimiento,Requiere revisión anual,2024-05-14,
930,2025-07-03,Departamental Nº 4 Zona Oeste (La Banda),La Banda,6.0,2.0,5.0,LEG0930,28735261,Fernández,Laura,1997-10-21,28.0,Cabo,2022-04-05,4.0,Activo,3855-XXXXXX,,Fusil,Remington,ARM-00930,Operativa,,2024-06-29,
931,2025-05-14,Departamental Nº 5 Zona Este (La Banda),La Banda,8.0,2.0,6.0,LEG0931,25890742,Rodríguez,Laura,2001-08-05,24.0,Comisario General,2022-03-13,4.0,Activo,3854-XXXXXX,Próximo a retiro,Pistola,Bersa,ARM-00931,En mantenimiento,,2025-01-23,
932,2025-05-25,Departamental Nº 16 Los Flores (Capital),Capital,3.0,0.0,6.0,LEG0932,37971431,García,Carlos,1984-03-30,41.0,Sargento Ayudante,2014-09-08,11.0,Activo,,Próximo a retiro,Pistola,Bersa,ARM-00932,En mantenimiento,Requiere revisión anual,2025-04-24,
933,2025-03-25,Departamental Nº 15 Ojo de Agua,Ojo de Agua,5.0,0.0,8.0,LEG0933,42970899,Gómez,Lucía,2003-10-09,22.0,Cabo,2021-08-01,4.0,Activo,,,Pistola,Remington,ARM-00933,Operativa,,2024-09-04,
934,2025-04-11,Departamental Nº 8 Fernández,Fernández,10.0,1.0,3.0,LEG0934,28390330,Rodríguez,Laura,1986-10-12,39.0,Cabo,2019-11-04,6.0,Activo,3854-XXXXXX,Próximo a retiro,Escopeta,IWI,ARM-00934,Operativa,,2024-06-30,
935,2025-06-11,Departamental Nº 5 Zona Este (La Banda),La Banda,5.0,2.0,9.0,LEG0935,26736464,Martínez,Lucía,1993-03-23,32.0,Oficial Ayudante,2011-05-16,14.0,Activo,3854-XXXXXX,Próximo a retiro,Escopeta,Remington,ARM-00935,Operativa,,2025-05-02,
936,2025-02-19,Departamental Nº 10 Nueva Esperanza,Nueva Esperanza,4.0,1.0,6.0,LEG0936,31803189,Fernández,Laura,1984-08-07,41.0,Oficial Sub-Inspector,2011-06-24,14.0,Activo,,,Pistola,Glock,ARM-00936,En mantenimiento,,2024-07-26,
937,2025-10-19,Departamental Nº 9 Loreto,Loreto,6.0,0.0,7.0,LEG0937,44177225,Fernández,José,1992-03-13,33.0,Agente,2012-04-09,14.0,Activo,3855-XXXXXX,En licencia médica,Escopeta,IWI,ARM-00937,En mantenimiento,Requiere revisión anual,2024-12-24,2026-04-15
938,2025-08-22,Departamental Nº 12 Quimilí,Quimilí,9.0,1.0,8.0,LEG0938,40150814,Rodríguez,Pedro,1990-10-22,35.0,Oficial Ayudante,2018-05-09,7.0,Inactivo,,,Pistola,IWI,ARM-00938,Fuera de servicio,Desgaste en cañón,2025-04-04,
939,2025-06-01,Departamental Nº 13 Añatuya,Añatuya,5.0,0.0,1.0,LEG0939,23347891,Romero,María,1994-02-13,31.0,Cabo Primero,2012-06-23,13.0,Activo,3855-XXXXXX,Próximo a retiro,Pistola,Bersa,ARM-00939,Operativa,,2025-01-23,
940,2025-04-25,Departamental Nº 3 Zona Sur (Capital),Capital,5.0,1.0,9.0,LEG0940,22158553,Fernández,María,1975-06-14,50.0,Agente,2015-01-22,11.0,Activo,3855-XXXXXX,En licencia médica,Pistola,Glock,ARM-00940,Operativa,,2024-09-30,
941,2025-03-05,Departamental Nº 16 Los Flores (Capital),Capital,8.0,3.0,5.0,LEG0941,24788851,Martínez,Lucía,2003-06-16,22.0,Oficial Principal,2012-02-18,14.0,Activo,3854-XXXXXX,En licencia médica,Pistola,Glock,ARM-00941,Operativa,,2024-08-05,
942,2025-05-27,Departamental Nº 16 Los Flores (Capital),Capital,4.0,2.0,4.0,LEG0942,39757195,Pérez,José,1980-08-23,45.0,Sargento Primero,2013-04-05,13.0,Activo,3854-XXXXXX,Próximo a retiro,Escopeta,IWI,ARM-00942,Operativa,Desgaste en cañón,2024-09-24,
943,2025-10-06,Departamental Nº 5 Zona Este (La Banda),La Banda,6.0,,9.0,LEG0943,28601494,García,Pedro,1989-09-22,36.0,Suboficial Mayor,2022-08-16,3.0,Activo,3854-XXXXXX,Próximo a retiro,Pistola,Glock,ARM-00943,En mantenimiento,,2024-12-06,2026-01-11
944,2025-10-07,Departamental Nº 12 Quimilí,Quimilí,8.0,2.0,5.0,LEG0944,23037631,Romero,Laura,1991-11-10,33.0,Cabo,2014-07-25,11.0,Activo,3854-XXXXXX,En licencia médica,Pistola,Remington,ARM-00944,Operativa,,2025-08-03,
945,2025-10-07,Departamental Nº 4 Zona Oeste (La Banda),La Banda,5.0,2.0,3.0,LEG0945,41287112,Romero,José,1990-03-05,35.0,Agente,2011-04-24,15.0,Activo,3854-XXXXXX,,Pistola,Glock,ARM-00945,Operativa,,2025-05-19,
946,2025-02-22,Departamental Nº 4 Zona Oeste (La Banda),La Banda,5.0,2.0,1.0,LEG0946,26228044,Pérez,Carlos,1976-11-27,48.0,Cabo,2019-04-17,7.0,Activo,,En licencia médica,Pistola,Remington,ARM-00946,En mantenimiento,Desgaste en cañón,2024-12-21,
947,2024-12-13,Departamental Nº 14 Pinto,Pinto,4.0,1.0,9.0,LEG0947,27962492,Pérez,Pedro,1998-03-25,27.0,Oficial Inspector,2021-02-27,5.0,Activo,,Próximo a retiro,Pistola,Glock,ARM-00947,Operativa,,2024-10-13,
948,2025-03-02,Departamental Nº 6 Las Termas,Las Termas,2.0,1.0,9.0,LEG0948,21081784,López,Carlos,2002-12-19,22.0,Cabo,2016-04-22,10.0,Activo,3855-XXXXXX,,Pistola,IWI,ARM-00948,Fuera de servicio,,2024-03-19,
949,2025-01-12,Departamental Nº 4 Zona Oeste (La Banda),La Banda,4.0,1.0,6.0,LEG0949,34538711,Gómez,José,1994-04-09,31.0,Sargento Ayudante,2011-04-05,15.0,Activo,3854-XXXXXX,,Escopeta,IWI,ARM-00949,Operativa,,2024-05-19,
950,2025-07-10,Departamental Nº 15 Ojo de Agua,Ojo de Agua,4.0,1.0,7.0,LEG0950,26986808,Romero,Pedro,1978-10-25,47.0,Sargento Principal,2015-02-19,11.0,Activo,3855-XXXXXX,Próximo a retiro,Escopeta,IWI,ARM-00950,Operativa,Desgaste en cañón,2025-04-16,
951,2025-03-06,Departamental Nº 13 Añatuya,Añatuya,4.0,1.0,7.0,LEG0951,23932949,García,Pedro,1974-09-27,51.0,Cabo Primero,2019-07-24,6.0,Inactivo,,,Pistola,Remington,ARM-00951,En mantenimiento,Requiere revisión anual,2024-04-20,
952,2025-10-15,Departamental Nº 9 Loreto,Loreto,7.0,0.0,9.0,LEG0952,28167427,Sánchez,Juan,1968-10-24,57.0,Cabo,2023-04-16,3.0,Inactivo,,,Pistola,IWI,ARM-00952,Operativa,,2024-09-18,
953,2025-08-08,Departamental Nº 5 Zona Este (La Banda),La Banda,5.0,0.0,5.0,LEG0953,25547066,Romero,Pedro,1975-10-07,50.0,Agente,2013-09-04,12.0,Activo,,,Fusil,IWI,ARM-00953,Operativa,Requiere revisión anual,2025-06-23,
954,2025-09-10,Departamental Nº 5 Zona Este (La Banda),La Banda,6.0,2.0,4.0,LEG0954,36987100,García,Pedro,1992-05-31,33.0,Cabo Primero,2014-10-20,11.0,Activo,3855-XXXXXX,,Escopeta,Glock,ARM-00954,Operativa,,2025-07-04,
955,2025-04-19,Departamental Nº 13 Añatuya,Añatuya,3.0,,2.0,LEG0955,31538536,Romero,María,1996-01-31,29.0,Cabo,2021-02-06,5.0,Inactivo,,,Pistola,Bersa,ARM-00955,Operativa,,2024-10-21,
956,2025-07-05,Departamental Nº 11 Monte Quemado,Monte Quemado,4.0,0.0,5.0,LEG0956,31321415,Gómez,Pedro,1998-08-29,27.0,Sargento,2018-06-24,7.0,Activo,3855-XXXXXX,,Escopeta,Glock,ARM-00956,En mantenimiento,Desgaste en cañón,2024-06-07,
957,2025-03-11,Departamental Nº 8 Fernández,Fernández,8.0,0.0,7.0,LEG0957,32107949,Martínez,Carlos,2003-12-04,21.0,Agente,2015-03-27,11.0,Activo,,,Pistola,Bersa,ARM-00957,Operativa,,2024-03-14,
958,2025-06-12,Departamental Nº 3 Zona Sur (Capital),Capital,7.0,2.0,6.0,LEG0958,41809705,Martínez,Luis,1971-01-27,54.0,Sargento,2014-09-03,11.0,Activo,3854-XXXXXX,Próximo a retiro,Pistola,Bersa,ARM-00958,Operativa,,2024-05-11,
959,2024-11-25,Departamental Nº 6 Las Termas,Las Termas,50.0,1.0,1.0,LEG0959,32578590,García,Juan,2003-11-08,21.0,Agente,2021-04-06,5.0,Activo,,,Pistola,IWI,ARM-00959,Operativa,,2024-06-29,
960,2025-01-05,Departamental Nº 8 Fernández,Fernández,5.0,1.0,5.0,LEG0960,25386747,Díaz,Laura,1997-05-08,28.0,Oficial Inspector,2022-08-10,3.0,Activo,3854-XXXXXX,,Escopeta,Bersa,ARM-00960,Operativa,,2024-10-22,
961,2025-07-18,Departamental Nº 2 Zona Centro (Capital),Capital,3.0,1.0,9.0,LEG0961,22495202,Díaz,María,1969-07-29,56.0,Sargento Principal,2010-07-29,15.0,Activo,3854-XXXXXX,En licencia médica,Escopeta,Remington,ARM-00961,Operativa,Desgaste en cañón,2024-12-14,
962,2025-01-06,Departamental Nº 1 Zona Norte (Capital),Capital,3.0,0.0,4.0,LEG0962,35559555,Romero,Laura,1996-12-14,28.0,Cabo,2021-02-20,5.0,Activo,3854-XXXXXX,Próximo a retiro,Escopeta,Glock,ARM-00962,Operativa,,2024-07-18,
963,2025-09-07,Departamental Nº 5 Zona Este (La Banda),La Banda,3.0,1.0,3.0,LEG0963,28001565,Rodríguez,José,1968-09-20,57.0,Oficial Ayudante,2015-01-25,11.0,Activo,3854-XXXXXX,Próximo a retiro,Escopeta,Glock,ARM-00963,Fuera de servicio,Desgaste en cañón,2025-02-15,
964,2025-08-23,Departamental Nº 12 Quimilí,Quimilí,5.0,1.0,2.0,LEG0964,24732529,Gómez,Sofía,1973-12-15,51.0,Oficial Principal,2015-07-17,10.0,Activo,3854-XXXXXX,,Escopeta,IWI,ARM-00964,En mantenimiento,Requiere revisión anual,2025-01-10,2025-07-07
965,2025-05-01,Departamental Nº 15 Ojo de Agua,Ojo de Agua,3.0,2.0,5.0,LEG0965,29992863,Díaz,Sofía,2001-01-11,24.0,Sargento Ayudante,2010-06-28,15.0,Activo,3854-XXXXXX,,Pistola,Remington,ARM-00965,En mantenimiento,,2025-02-03,
966,2025-01-30,Departamental Nº 16 Los Flores (Capital),Capital,4.0,2.0,6.0,LEG0966,29677327,Martínez,Pedro,1979-08-07,46.0,Agente,2012-05-26,13.0,Activo,,,Escopeta,IWI,ARM-00966,Operativa,Requiere revisión anual,2024-06-09,
967,2025-09-09,Departamental Nº 3 Zona Sur (Capital),Capital,3.0,1.0,8.0,LEG0967,39664147,Gómez,José,1991-12-20,33.0,Oficial Principal,2022-06-21,3.0,Activo,,Próximo a retiro,Escopeta,IWI,ARM-00967,Operativa,,2025-06-01,
968,2025-03-15,Departamental Nº 6 Las Termas,Las Termas,5.0,0.0,1.0,LEG0968,21457668,López,Luis,1970-06-10,55.0,Oficial Ayudante,2021-05-13,4.0,Activo,3855-XXXXXX,,Pistola,Remington,ARM-00968,Operativa,,2024-04-08,
969,2025-06-08,Departamental Nº 1 Zona Norte (Capital),Capital,2.0,1.0,2.0,LEG0969,37398048,García,Luis,1993-02-17,32.0,Oficial Sub-Inspector,2012-06-11,13.0,Activo,3854-XXXXXX,En licencia médica,Fusil,Glock,ARM-00969,En mantenimiento,Requiere revisión anual,2024-09-29,
970,2025-08-30,Departamental Nº 7 Frías,Frías,3.0,2.0,6.0,LEG0970,39246375,López,Lucía,1977-07-03,48.0,Sargento Principal,2015-02-27,11.0,Activo,,,Fusil,Glock,ARM-00970,Operativa,Desgaste en cañón,2025-01-30,
971,2025-07-13,Departamental Nº 14 Pinto,Pinto,4.0,0.0,5.0,LEG0971,26804603,Rodríguez,Laura,1982-03-16,43.0,Cabo,2012-07-01,13.0,Activo,3854-XXXXXX,,Fusil,Remington,ARM-00971,Operativa,,2024-06-22,
972,2025-07-16,Departamental Nº 12 Quimilí,Quimilí,4.0,0.0,1.0,LEG0972,37432639,Díaz,María,1967-07-08,58.0,Sub-Comisario,2016-08-04,9.0,Activo,,En licencia médica,Escopeta,IWI,ARM-00972,Operativa,,2025-05-25,
973,2024-10-27,Departamental Nº 9 Loreto,Loreto,4.0,0.0,2.0,LEG0973,37273584,Sánchez,Pedro,2000-08-21,25.0,Sargento Primero,2016-07-17,9.0,Inactivo,,,Pistola,IWI,ARM-00973,En mantenimiento,,2023-12-09,
974,2025-04-26,Departamental Nº 6 Las Termas,Las Termas,7.0,2.0,7.0,LEG0974,42722700,Fernández,Laura,1965-04-14,60.0,Agente,2013-02-19,13.0,Activo,3854-XXXXXX,Próximo a retiro,Pistola,Bersa,ARM-00974,Operativa,,2025-02-08,
975,2025-03-31,Departamental Nº 8 Fernández,Fernández,1.0,0.0,5.0,LEG0975,30492236,Díaz,María,1997-08-20,28.0,Oficial Inspector,2015-01-11,11.0,Activo,3855-XXXXXX,Próximo a retiro,Pistola,Remington,ARM-00975,Operativa,,2024-04-07,
976,2025-02-27,Departamental Nº 15 Ojo de Agua,Ojo de Agua,6.0,1.0,3.0,LEG0976,32632020,Sánchez,Ana,2003-08-24,22.0,Sargento Primero,2015-04-22,11.0,Activo,,,Pistola,Glock,ARM-00976,Operativa,,2024-10-14,
977,2025-07-07,Departamental Nº 9 Loreto,Loreto,1.0,3.0,4.0,LEG0977,22596500,García,Luis,1968-12-03,56.0,Cabo Primero,2017-06-07,8.0,Activo,3855-XXXXXX,,Escopeta,Bersa,ARM-00977,Operativa,,2025-06-01,
978,2025-04-20,Departamental Nº 15 Ojo de Agua,Ojo de Agua,5.0,2.0,2.0,LEG0978,28650930,Romero,Ana,2001-02-06,24.0,Agente,2012-06-08,13.0,Activo,3854-XXXXXX,,Pistola,IWI,ARM-00978,Operativa,Desgaste en cañón,2024-05-26,
979,2024-12-02,Departamental Nº 4 Zona Oeste (La Banda),La Banda,6.0,0.0,7.0,LEG0979,42610326,Rodríguez,Ana,1990-02-05,35.0,Cabo Primero,2021-07-18,4.0,Activo,3854-XXXXXX,,Pistola,Glock,ARM-00979,Operativa,,2024-06-10,
980,2025-05-21,Departamental Nº 14 Pinto,Pinto,9.0,2.0,8.0,LEG0980,37611553,Sánchez,Sofía,1992-11-12,32.0,Sub-Comisario,2018-07-14,7.0,Activo,,Próximo a retiro,Pistola,IWI,ARM-00980,En mantenimiento,Requiere revisión anual,2024-10-09,2025-12-17
981,2025-01-15,Departamental Nº 2 Zona Centro (Capital),Capital,3.0,0.0,3.0,LEG0981,27360888,Sánchez,Luis,1982-11-04,43.0,Sargento,2021-02-06,5.0,Activo,,Próximo a retiro,Pistola,Bersa,ARM-00981,Operativa,,2024-02-02,
982,2025-08-27,Departamental Nº 4 Zona Oeste (La Banda),La Banda,8.0,0.0,9.0,LEG0982,23685470,Martínez,Lucía,1979-01-06,46.0,Oficial Ayudante,2015-11-05,10.0,Activo,,En licencia médica,Pistola,Bersa,ARM-00982,En mantenimiento,,2025-07-27,
983,2025-01-01,Departamental Nº 7 Frías,Frías,5.0,2.0,4.0,LEG0983,24163960,Sánchez,Pedro,1983-06-19,42.0,Agente,2020-09-29,5.0,Activo,3855-XXXXXX,,Escopeta,Remington,ARM-00983,Operativa,,2024-10-30,
984,2025-10-14,Departamental Nº 2 Zona Centro (Capital),Capital,6.0,1.0,2.0,LEG0984,24645140,Rodríguez,Juan,1997-03-03,28.0,Cabo Primero,2014-01-24,12.0,Inactivo,,,Escopeta,Bersa,ARM-00984,Operativa,Requiere revisión anual,2025-07-02,
985,2025-01-21,Departamental Nº 8 Fernández,Fernández,3.0,0.0,3.0,LEG0985,29290447,López,Sofía,1992-07-01,33.0,Cabo,2010-05-21,15.0,Activo,3855-XXXXXX,En licencia médica,Escopeta,Remington,ARM-00985,En mantenimiento,Desgaste en cañón,2024-07-27,
986,2024-11-28,Departamental Nº 13 Añatuya,Añatuya,5.0,2.0,2.0,LEG0986,39013927,Romero,Sofía,1994-11-12,30.0,Oficial Ayudante,2022-09-03,3.0,Activo,3854-XXXXXX,,Pistola,Remington,ARM-00986,Operativa,,2024-07-28,
987,2024-11-18,Departamental Nº 15 Ojo de Agua,Ojo de Agua,4.0,0.0,6.0,LEG0987,30426684,Díaz,Ana,1968-05-31,57.0,Agente,2016-07-26,9.0,Activo,3855-XXXXXX,,Pistola,Bersa,ARM-00987,Fuera de servicio,,2024-01-24,
